title,firstname,lastname,party,state,district,gender,phone,website,webform,drive_id,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,birthdate,oc_email
Sen,Edward,Markey,D,MA,Junior Seat,M,202-224-2742,http://www.markey.senate.gov,http://www.markey.senate.gov/contact,0B9oZ9Poh4Y5NSmtqT193SDA1SGc,M000133,26900,H6MA07101,400253,N00000270,MarkeyMemo,http://www.opencongress.org/wiki/Edward_Markey,http://youtube.com/RepMarkey,7/11/1946,Sen.Markey@opencongress.org
Sen,John,McCain,R,AZ,Senior Seat,M,202-224-2235,http://www.mccain.senate.gov,http://www.mccain.senate.gov/public/index.cfm/contact-form,0B9oZ9Poh4Y5NdVZkUGFYQnljMHc,M000303,53270,S6AZ00019,300071,N00006424,SenJohnMcCain,http://www.opencongress.org/wiki/John_McCain,http://youtube.com/SenatorJohnMcCain,8/29/1936,Sen.Mccain@opencongress.org
Rep,Carolyn,McCarthy,D,NY,4,F,202-225-5516,http://carolynmccarthy.house.gov,https://carolynmccarthy.house.gov/contact,0B9oZ9Poh4Y5NUzlvQzRkU0FtSGs,M000309,693,H6NY04112,400257,N00001148,RepMcCarthyNY,http://www.opencongress.org/wiki/Carolyn_McCarthy,http://youtube.com/CarolynMcCarthy,1/5/1944,Rep.Carolynmccarthy@opencongress.org
Rep,James,McGovern,D,MA,2,M,202-225-6101,http://mcgovern.house.gov,https://mcgovern.house.gov/contact/email-me,0B9oZ9Poh4Y5Nc2tEUUZOTzJMajA,M000312,552,H4MA03022,400263,N00000179,RepMcGovern,http://www.opencongress.org/wiki/James_McGovern,http://youtube.com/repjimmcgovern,11/20/1959,Rep.Mcgovern@opencongress.org
Sen,Mitch,McConnell,R,KY,Senior Seat,M,202-224-2541,http://www.mcconnell.senate.gov,http://www.mcconnell.senate.gov/public/index.cfm?p=ContactForm,0B9oZ9Poh4Y5NcFBkR2NhQmU5dnc,M000355,53298,S2KY00012,300072,N00003389,McConnellPress,http://www.opencongress.org/wiki/Mitch_McConnell,,2/20/1942,Sen.Mcconnell@opencongress.org
Rep,Jim,McDermott,D,WA,7,M,202-225-3106,http://mcdermott.house.gov,https://forms.house.gov/mcdermott/webforms/new/contact.shtml,0B9oZ9Poh4Y5NVmxlNWJBRVBsNkk,M000404,27128,H8WA07132,400262,N00009829,RepJimMcDermott,http://www.opencongress.org/wiki/James_McDermott,http://youtube.com/RepJimMcDermott,12/28/1936,Rep.Mcdermott@opencongress.org
Rep,Mike,McIntyre,D,NC,7,M,202-225-2731,http://mcintyre.house.gov,https://mcintyreforms.house.gov/forms/writeyourrep/,0B9oZ9Poh4Y5NY0lTZnpLcXNRRTg,M000485,153,H8NC07044,400266,N00002356,RepMikeMcIntyre,http://www.opencongress.org/wiki/Mike_McIntyre,http://youtube.com/RepMikeMcIntyre,8/6/1956,Rep.Mcintyre@opencongress.org
Rep,Howard,McKeon,R,CA,25,M,202-225-1956,http://mckeon.house.gov,https://mckeon.house.gov/forms/writeyourrep/default.aspx,0B9oZ9Poh4Y5NV01XdkszdHlMLVk,M000508,26755,H2CA25036,400267,N00006882,BuckMcKeon,http://www.opencongress.org/wiki/Howard_McKeon,http://youtube.com/BuckMcKeon,9/9/1938,Rep.Mckeon@opencongress.org
Sen,Robert,Menéndez,D,NJ,Senior Seat,M,202-224-4744,http://menendez.senate.gov,http://www.menendez.senate.gov/contact,0B9oZ9Poh4Y5NVldWMkdLNUI3Mjg,M000639,26961,H2NJ13075,400272,N00000699,SenatorMenendez,http://www.opencongress.org/wiki/Robert_Menendez,http://youtube.com/SenatorMenendezNJ,1/1/1954,Sen.Menendez@opencongress.org
Rep,John,Mica,R,FL,7,M,202-225-4035,http://mica.house.gov,https://mica.house.gov/contact-form,0B9oZ9Poh4Y5NbDZOX0JPM2RkbWM,M000689,26805,H2FL08055,400273,N00002793,,http://www.opencongress.org/wiki/John_Mica,http://youtube.com/RepJohnMica,1/27/1943,Rep.Mica@opencongress.org
Sen,Barbara,Mikulski,D,MD,Senior Seat,F,202-224-4654,http://www.mikulski.senate.gov,http://www.mikulski.senate.gov/contact/shareyouropinion.cfm,0B9oZ9Poh4Y5NWXM1MDUydDNHSk0,M000702,53304,S6MD00140,300073,N00001945,SenatorBarb,http://www.opencongress.org/wiki/Barbara_Mikulski,http://youtube.com/senatormikulski,7/20/1936,Sen.Mikulski@opencongress.org
Rep,George,Miller,D,CA,11,M,202-225-2095,http://georgemiller.house.gov,https://georgemiller.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NN2FWbGFRTHhYNlU,M000725,26734,H6CA07043,400278,N00007390,AskGeorge,http://www.opencongress.org/wiki/George_Miller,http://youtube.com/RepGeorgeMiller,5/17/1945,Rep.Georgemiller@opencongress.org
Rep,James,Moran,D,VA,8,M,202-225-4376,http://moran.house.gov,https://moran.house.gov/contact-me,0B9oZ9Poh4Y5NRmp1Y0k3VlpmNW8,M000933,27118,H0VA08040,400283,N00002083,Jim_Moran,http://www.opencongress.org/wiki/James_Moran,http://youtube.com/RepJamesPMoran,5/16/1945,Rep.Moran@opencongress.org
Sen,Jerry,Moran,R,KS,Junior Seat,M,202-224-6521,http://www.moran.senate.gov,http://www.moran.senate.gov/public/index.cfm/e-mail-jerry,0B9oZ9Poh4Y5NY0UtZ1gwNTZUNlU,M000934,542,H6KS01096,400284,N00005282,JerryMoran,http://www.opencongress.org/wiki/Jerry_Moran,http://youtube.com/senatorjerrymoran,5/29/1954,Sen.Moran@opencongress.org
Sen,Patty,Murray,D,WA,Senior Seat,F,202-224-2621,http://www.murray.senate.gov,http://www.murray.senate.gov/public/index.cfm/contactme,0B9oZ9Poh4Y5NMnpiNzJIM1RDVGs,M001111,53358,S2WA00189,300076,N00007876,PattyMurray,http://www.opencongress.org/wiki/Patty_Murray,http://youtube.com/SenatorPattyMurray,10/11/1950,Sen.Murray@opencongress.org
Rep,Gregory,Meeks,D,NY,5,M,202-225-3461,http://meeks.house.gov,https://meeks.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NUmpybGVTS3Q1a0U,M001137,4360,H8NY06048,400271,N00001171,GregoryMeeks,http://www.opencongress.org/wiki/Gregory_Meeks,http://youtube.com/gwmeeks,9/25/1953,Rep.Meeks@opencongress.org
Rep,Gary,Miller,R,CA,31,M,202-225-3201,http://garymiller.house.gov,http://garymiller.house.gov/contact/,0B9oZ9Poh4Y5NWG1uVm1oa01aalU,M001139,8346,H8CA41063,400277,N00006954,RepGaryMiller,http://www.opencongress.org/wiki/Gary_Miller,http://youtube.com/GaryGMiller,10/16/1948,Rep.Garymiller@opencongress.org
Rep,Jim,Matheson,D,UT,4,M,202-225-3011,http://matheson.house.gov,https://mathesonforms.house.gov/contact-form,0B9oZ9Poh4Y5NX1Z3Z1VsZWNJblE,M001142,50722,H0UT02096,400255,N00009753,RepJimMatheson,http://www.opencongress.org/wiki/Jim_Matheson,http://youtube.com/RepJimMatheson,3/21/1960,Rep.Matheson@opencongress.org
Rep,Betty,McCollum,D,MN,4,F,202-225-6631,http://mccollum.house.gov,https://mccollum.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NN1RfMjRJbC1yUGM,M001143,3812,H0MN04049,400259,N00012942,BettyMcCollum04,http://www.opencongress.org/wiki/Betty_McCollum,,7/12/1954,Rep.Mccollum@opencongress.org
Rep,Jeff,Miller,R,FL,1,M,202-225-4136,http://jeffmiller.house.gov,https://jeffmiller.house.gov/contact/contactform.htm,0B9oZ9Poh4Y5NdUV2ekFkeWJuRWs,M001144,17276,H2FL01100,400279,N00013846,,http://www.opencongress.org/wiki/Jeff_Miller,http://youtube.com/RepJeffMiller,6/27/1959,Rep.Jeffmiller@opencongress.org
Rep,Michael,Michaud,D,ME,2,M,202-225-6306,http://michaud.house.gov,http://michaud.house.gov/email,0B9oZ9Poh4Y5NYTZNTld0OUhoQWc,M001149,6582,H2ME02097,400274,N00024770,RepMikeMichaud,http://www.opencongress.org/wiki/Michael_Michaud,http://youtube.com/repmikemichaud,1/18/1955,Rep.Michaud@opencongress.org
Rep,Candice,Miller,R,MI,10,F,202-225-2106,http://candicemiller.house.gov,http://candicemiller.house.gov/contact,0B9oZ9Poh4Y5NalYtSTc4SnBERDA,M001150,2062,H6MI12181,400276,N00009795,CandiceMiller,http://www.opencongress.org/wiki/Candice_Miller,http://youtube.com/candicemi10,5/7/1954,Rep.Candicemiller@opencongress.org
Rep,Tim,Murphy,R,PA,18,M,202-225-2301,http://murphy.house.gov,https://murphy.house.gov/contact-me,0B9oZ9Poh4Y5NY0ZweXpfcTFjWUk,M001151,9794,H2PA18143,400285,N00024992,RepTimMurphy,http://www.opencongress.org/wiki/Tim_Murphy,http://youtube.com/TimMurphyPA18,9/11/1952,Rep.Murphy@opencongress.org
Sen,Lisa,Murkowski,R,AK,Senior Seat,F,202-224-6665,http://www.murkowski.senate.gov,http://www.murkowski.senate.gov/public/index.cfm?p=EMailLisa,0B9oZ9Poh4Y5NNW9FX2J0dHZYY3c,M001153,15841,S4AK00099,300075,N00026050,LisaMurkowski,http://www.opencongress.org/wiki/Lisa_Murkowski,http://youtube.com/senatormurkowski,5/22/1957,Sen.Murkowski@opencongress.org
Rep,Patrick,McHenry,R,NC,10,M,202-225-2576,http://mchenry.house.gov,http://mchenry.house.gov/contact/zipauth.htm,0B9oZ9Poh4Y5Na2pxcy1DTnhEX1U,M001156,21031,H4NC10047,400644,N00026627,PatrickMcHenry,http://www.opencongress.org/wiki/Patrick_McHenry,http://youtube.com/CongressmanMcHenry,10/22/1975,Rep.Mchenry@opencongress.org
Rep,Michael,McCaul,R,TX,10,M,202-225-2401,http://mccaul.house.gov,https://mccaul.house.gov/contact/email-me,0B9oZ9Poh4Y5NQnBjR3lSUnQ1X1U,M001157,49210,H4TX10093,400654,N00026460,McCaulPressShop,http://www.opencongress.org/wiki/Michael_McCaul,http://youtube.com/MichaelTMcCaul,1/14/1962,Rep.Mccaul@opencongress.org
Rep,Kenny,Marchant,R,TX,24,M,202-225-6605,http://marchant.house.gov,https://marchant.house.gov/contact/contactform.htm,0B9oZ9Poh4Y5NVmdsUlpsV0hpRHc,M001158,5549,H4TX24094,400656,N00026710,RepKenMarchant,http://www.opencongress.org/wiki/Kenny_Marchant,http://youtube.com/RepKennyMarchant,2/23/1951,Rep.Marchant@opencongress.org
Rep,Cathy,McMorris Rodgers,R,WA,5,F,202-225-2006,http://mcmorris.house.gov,https://mcmorrisforms.house.gov/write-to-cathy1,0B9oZ9Poh4Y5NN0hUd0hNaktWQzQ,M001159,3217,H4WA05077,400659,N00026314,CathyMcMorris,http://www.opencongress.org/wiki/Cathy_McMorris-Rodgers,http://youtube.com/mcmorrisrodgers,5/22/1969,Rep.Mcmorris@opencongress.org
Rep,Gwen,Moore,D,WI,4,F,202-225-4572,http://gwenmoore.house.gov,https://gwenmoore.house.gov/contact-form,0B9oZ9Poh4Y5NM3B0WUNzME41R0U,M001160,3457,H4WI04183,400661,N00026914,RepGwenMoore,http://www.opencongress.org/wiki/Gwendolynne_Moore,http://youtube.com/RepGwenMoore,4/18/1951,Rep.Gwenmoore@opencongress.org
Rep,Doris,Matsui,D,CA,6,F,202-225-7163,http://matsui.house.gov,https://matsui.house.gov/email-representative-matsui,0B9oZ9Poh4Y5NbVVVQmFGdnJpWGc,M001163,28593,H6CA05195,400663,N00027459,DorisMatsui,http://www.opencongress.org/wiki/Doris_Matsui,http://youtube.com/RepDorisMatsui,9/25/1944,Rep.Matsui@opencongress.org
Rep,Kevin,McCarthy,R,CA,23,M,202-225-2915,http://kevinmccarthy.house.gov,https://kevinmccarthy.house.gov/contact/email-me,0B9oZ9Poh4Y5NX0UyRFJFOVlPVG8,M001165,28918,H6CA22125,412190,N00028152,GOPWhip,http://www.opencongress.org/wiki/Kevin_McCarthy,http://youtube.com/repkevinmccarthy,1/26/1965,Rep.Kevinmccarthy@opencongress.org
Rep,Jerry,McNerney,D,CA,9,M,202-225-1947,http://mcnerney.house.gov,https://mcnerney.house.gov/contact/email-me,0B9oZ9Poh4Y5NOHhfbS02N29tNHc,M001166,29474,H4CA11081,412189,N00026926,RepMcNerney,http://www.opencongress.org/wiki/Gerald_McNerney,http://youtube.com/RepJerryMcNerney,6/18/1951,Rep.Mcnerney@opencongress.org
Sen,Christopher,Murphy,D,CT,Junior Seat,M,202-224-4041,http://www.murphy.senate.gov,http://www.murphy.senate.gov/contact,0B9oZ9Poh4Y5NalpZSUYwM1NCYTg,M001169,17189,H6CT05124,412194,N00027566,ChrisMurphyCT,http://www.opencongress.org/wiki/Christopher_Murphy,http://youtube.com/senchrismurphy,8/3/1973,Sen.Murphy@opencongress.org
Sen,Claire,McCaskill,D,MO,Senior Seat,F,202-224-6154,http://www.mccaskill.senate.gov,http://www.mccaskill.senate.gov/?p=contact,0B9oZ9Poh4Y5NNmpSQ2JaaGdiOWM,M001170,2109,S6MO00305,412243,N00027694,McCaskillOffice,http://www.opencongress.org/wiki/Claire_McCaskill,http://youtube.com/SenatorMcCaskill,7/24/1953,Sen.Mccaskill@opencongress.org
Rep,Daniel,Maffei,D,NY,24,M,202-225-3701,http://maffei.house.gov,https://maffei.house.gov/email-me,0B9oZ9Poh4Y5NVkljLXZsUGhPWGs,M001171,68959,H6NY25125,412297,N00027891,RepDanMaffei,http://www.opencongress.org/wiki/Daniel_Maffei,http://youtube.com/repdanmaffei,7/4/1968,Rep.Maffei@opencongress.org
Sen,Jeff,Merkley,D,OR,Junior Seat,M,202-224-3753,http://www.merkley.senate.gov,http://www.merkley.senate.gov/contact/,0B9oZ9Poh4Y5NV2ZyU3VxT21zWmM,M001176,23644,S8OR00207,412325,N00029303,SenJeffMerkley,http://www.opencongress.org/wiki/Jeffery_Merkley,http://youtube.com/SenatorJeffMerkley,10/24/1956,Sen.Merkley@opencongress.org
Rep,Tom,McClintock,R,CA,4,M,202-225-2511,http://mcclintock.house.gov,https://mcclintockforms.house.gov/forms/contact-form.shtml,0B9oZ9Poh4Y5NMEZrTXp6UHJudVk,M001177,9715,H8CA04152,412295,N00006863,RepMcClintock,http://www.opencongress.org/wiki/Tom_McClintock,http://youtube.com/McClintockCA04,7/10/1956,Rep.Mcclintock@opencongress.org
Rep,Tom,Marino,R,PA,10,M,202-225-3731,http://marino.house.gov,https://marino.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NLUhMc0FxcVNJR00,M001179,119478,H0PA10078,412468,N00031777,RepTomMarino,http://www.opencongress.org/wiki/Tom_Marino,http://youtube.com/RepMarino,8/15/1952,Rep.Marino@opencongress.org
Rep,David,McKinley,R,WV,1,M,202-225-4172,http://mckinley.house.gov,https://mckinleyforms.house.gov/email-me,0B9oZ9Poh4Y5NVGJFZmlXSU16dkE,M001180,117396,H0WV01072,412487,N00031681,RepMcKinley,http://www.opencongress.org/wiki/David_McKinley,http://youtube.com/RepDavidMcKinley,3/28/1947,Rep.Mckinley@opencongress.org
Rep,Patrick,Meehan,R,PA,7,M,202-225-2011,http://meehan.house.gov,https://meehan.house.gov/email-me,0B9oZ9Poh4Y5NU2Zqc3RxbnBhUTg,M001181,119474,H0PA07082,412466,N00031134,RepMeehan,http://www.opencongress.org/wiki/Patrick_Meehan,http://youtube.com/repmeehan,10/20/1955,Rep.Meehan@opencongress.org
Rep,Mick,Mulvaney,R,SC,5,M,202-225-5501,http://mulvaney.house.gov,https://mulvaney.house.gov/email-mick/,0B9oZ9Poh4Y5NckZGR2k5bkFaMG8,M001182,60348,H0SC05031,412474,N00031412,RepMickMulvaney,http://www.opencongress.org/wiki/Mick_Mulvaney,http://youtube.com/RepMickMulvaney,7/21/1967,Rep.Mulvaney@opencongress.org
Sen,Joe,Manchin,D,WV,Junior Seat,M,202-224-3954,http://www.manchin.senate.gov,http://www.manchin.senate.gov/public/index.cfm/contact-form,0B9oZ9Poh4Y5NZHFRTVkwZGdrUWc,M001183,7547,S0WV00090,412391,N00032838,Sen_JoeManchin,http://www.opencongress.org/wiki/Joe_Manchin,http://youtube.com/SenatorJoeManchin,8/24/1947,Sen.Manchin@opencongress.org
Rep,Thomas,Massie,R,KY,4,M,202-225-3465,http://massie.house.gov,http://massieforms.house.gov/contact/,0B9oZ9Poh4Y5NLWtyWHZXTHFqWUU,M001184,132068,H2KY04121,412503,N00034041,RepThomasMassie,,http://youtube.com/repthomasmassie,1/13/1971,Rep.Massie@opencongress.org
Rep,Sean,Maloney,D,NY,18,M,202-225-5441,http://seanmaloney.house.gov,https://seanmaloney.house.gov/contact/email-me,0B9oZ9Poh4Y5NT0FpamxuaVQtbGM,M001185,139760,H2NY22139,412562,N00034277,RepSeanMaloney,,,7/30/1966,Rep.Seanmaloney@opencongress.org
Rep,Mark,Meadows,R,NC,11,M,202-225-6401,http://meadows.house.gov,https://meadows.house.gov/email-me,0B9oZ9Poh4Y5NT29fb2ljMDhTYWM,M001187,136459,H2NC11080,412552,N00033631,RepMarkMeadows,,http://youtube.com/RepMarkMeadows,7/28/1959,Rep.Meadows@opencongress.org
Rep,Grace,Meng,D,NY,6,F,202-225-2601,http://meng.house.gov,https://meng.house.gov/contact/email-me,0B9oZ9Poh4Y5NUjNoTHdpQ0Y5WTA,M001188,69157,H2NY06116,412560,N00034547,RepGraceMeng,,,10/1/1975,Rep.Meng@opencongress.org
Rep,Luke,Messer,R,IN,6,M,202-225-3021,http://messer.house.gov,https://messer.house.gov/contact/email-me,0B9oZ9Poh4Y5NYlJ5YXBxMEFZTnc,M001189,33997,H0IN02125,412540,N00012546,RepLukeMesser,,http://youtube.com/RepLukeMesser,2/27/1969,Rep.Messer@opencongress.org
Rep,Markwayne,Mullin,R,OK,2,M,202-225-2701,http://mullin.house.gov,https://mullin.house.gov/contact/email-me,0B9oZ9Poh4Y5NUGJHVzVHYTctdTg,M001190,135898,H2OK02083,412568,N00033410,RepMullin,,,7/26/1977,Rep.Mullin@opencongress.org
Rep,Patrick,Murphy,D,FL,18,M,202-225-3026,http://patrickmurphy.house.gov,http://patrickmurphy.house.gov/contact/,0B9oZ9Poh4Y5NdkY5VGFTZW1zMVk,M001191,137652,H2FL22072,412527,N00033091,RepMurphyFL,,http://youtube.com/RepPatrickMurphyFL,3/30/1983,Rep.Patrickmurphy@opencongress.org
Rep,Vance,McAllister,R,LA,5,M,202-225-8490,http://mcallister.house.gov,https://mcallister.house.gov/email-me,0B9oZ9Poh4Y5NcURaNmZfMlJieWM,M001192,145379,H4LA05130,412599,N00035593,RepMcAllister,,,1/7/1974,Rep.Mcallister@opencongress.org
Rep,Jerrold,Nadler,D,NY,10,M,202-225-5635,http://nadler.house.gov,https://jerroldnadler.house.gov/forms/writeyourrep/default.aspx,0B9oZ9Poh4Y5NOWw4VXlzZWJyZWM,N000002,26980,H2NY17071,400289,N00000939,RepJerryNadler,http://www.opencongress.org/wiki/Jerrold_Nadler,http://youtube.com/congressmannadler,6/13/1947,Rep.Nadler@opencongress.org
Rep,Richard,Neal,D,MA,1,M,202-225-5601,http://neal.house.gov,https://forms.house.gov/neal/webforms/Contact_Form.shtml,0B9oZ9Poh4Y5NRG9sNUVQSkM5SUk,N000015,26895,H8MA02041,400291,N00000153,RepRichardNeal,http://www.opencongress.org/wiki/Richard_Neal,http://youtube.com/RepRichardENeal,2/14/1949,Rep.Neal@opencongress.org
Sen,Bill,Nelson,D,FL,Senior Seat,M,202-224-5274,http://www.billnelson.senate.gov,http://www.billnelson.senate.gov/contact-bill,0B9oZ9Poh4Y5Nelo1dUo3QjNNZG8,N000032,1606,S8FL00166,300078,N00009926,SenBillNelson,http://www.opencongress.org/wiki/Bill_Nelson,http://youtube.com/senbillnelson,9/29/1942,Sen.Billnelson@opencongress.org
Rep,Richard,Nolan,D,MN,8,M,202-225-6211,http://nolan.house.gov,https://nolan.house.gov/contact/email-me,0B9oZ9Poh4Y5NaTBiNS16endJUW8,N000127,138505,H2MN08111,408211,N00021207,USRepRickNolan,,http://youtube.com/USRepRickNolan,12/17/1943,Rep.Nolan@opencongress.org
Del,Eleanor,Norton,D,DC,0,F,202-225-8050,http://norton.house.gov,https://norton.house.gov/contact/email-me,0B9oZ9Poh4Y5NWDlKREhBUXI0Q0U,N000147,775,H0DC00058,400295,N00001692,EleanorNorton,http://www.opencongress.org/wiki/Eleanor_Norton,http://youtube.com/EleanorHNorton,6/13/1937,Rep.Norton@opencongress.org
Rep,Grace,Napolitano,D,CA,32,F,202-225-5256,http://napolitano.house.gov,https://napolitano.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NUm04amtwVkd5WE0,N000179,8393,H8CA34068,400290,N00006789,GraceNapolitano,http://www.opencongress.org/wiki/Grace_Napolitano,http://youtube.com/RepGraceNapolitano,12/4/1936,Rep.Napolitano@opencongress.org
Rep,Devin,Nunes,R,CA,22,M,202-225-2523,http://nunes.house.gov,https://nunes.house.gov/contactform/default.aspx,0B9oZ9Poh4Y5NdUFfSVZVYmgxVnc,N000181,16725,H8CA20059,400297,N00007248,Rep_DevinNunes,http://www.opencongress.org/wiki/Devin_Nunes,http://youtube.com/RepDevinNunes,10/1/1973,Rep.Nunes@opencongress.org
Rep,Randy,Neugebauer,R,TX,19,M,202-225-4005,http://randy.house.gov,https://randy.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NREVoTWhVTVJOQ2M,N000182,49522,H4TX19102,400441,N00026043,RandyNeugebauer,http://www.opencongress.org/wiki/Randy_Neugebauer,http://youtube.com/RandyNeugebauer,12/24/1949,Rep.Randy@opencongress.org
Rep,Kristi,Noem,R,SD,0,F,202-225-2801,http://noem.house.gov,http://noem.house.gov/index.cfm/email-kristi,0B9oZ9Poh4Y5NM25tWkcwV2RnRDQ,N000184,58189,H0SD00054,412475,N00032022,RepKristiNoem,http://www.opencongress.org/wiki/Kristi_Noem,http://youtube.com/RepKristiNoem,11/30/1971,Rep.Noem@opencongress.org
Rep,Richard,Nugent,R,FL,11,M,202-225-1002,http://nugent.house.gov,https://nugent.house.gov/contact/email-me,0B9oZ9Poh4Y5NNG9zTlBCVGJpek0,N000185,124333,H0FL05139,412409,N00032441,RepRichNugent,http://www.opencongress.org/wiki/Richard_Nugent,http://youtube.com/RepRichNugent,5/26/1951,Rep.Nugent@opencongress.org
Rep,Alan,Nunnelee,R,MS,1,M,202-225-4306,http://nunnelee.house.gov,https://nunnelee.house.gov/contact-form,0B9oZ9Poh4Y5NS1llbmxNYmp6bHM,N000186,8326,H0MS01043,412442,N00031006,RepAlanNunnelee,http://www.opencongress.org/wiki/Alan_Nunnelee,http://youtube.com/congressmannunnelee,10/9/1958,Rep.Nunnelee@opencongress.org
Rep,Gloria,Negrete McLeod,D,CA,35,F,202-225-6161,http://negretemcleod.house.gov,http://negretemcleod.house.gov/EmailGloria,0B9oZ9Poh4Y5NVGxEb3otUEVxaEU,N000187,16492,H2CA35118,412518,N00033509,RepMcLeod,,http://youtube.com/NegreteMcLeod,9/6/1941,Rep.Negretemcleod@opencongress.org
Rep,Pete,Olson,R,TX,22,M,202-225-5951,http://olson.house.gov,https://forms.house.gov/olson/contact-form.shtml,0B9oZ9Poh4Y5NNHVKMUhZQUpZXzg,O000168,102008,H8TX22107,412302,N00029285,OlsonPressShop,http://www.opencongress.org/wiki/Pete_Olson,,12/9/1962,Rep.Olson@opencongress.org
Rep,William,Owens,D,NY,21,M,202-225-4611,http://owens.house.gov,http://owens.house.gov/contact/,0B9oZ9Poh4Y5NS29pbkdmTFJpcDQ,O000169,116354,H0NY23081,412383,N00031011,BillOwensNY,http://www.opencongress.org/wiki/William_Owens,http://youtube.com/RepBillOwens,1/20/1949,Rep.Owens@opencongress.org
Rep,Beto,O'Rourke,D,TX,16,M,202-225-4831,http://orourke.house.gov,https://orourkeforms.house.gov/forms/writeyourrep/,0B9oZ9Poh4Y5NT2lCVWxzcXZMQm8,O000170,78533,H2TX16185,412575,N00033540,RepBetoORourke,,http://youtube.com/betoorourketx16,9/26/1972,Rep.Orourke@opencongress.org
Rep,Frank,Pallone,D,NJ,6,M,202-225-4671,http://pallone.house.gov,https://pallone.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NVk9uVHBiaFdZd00,P000034,26951,H8NJ03073,400308,N00000781,FrankPallone,http://www.opencongress.org/wiki/Frank_Pallone,http://youtube.com/repfrankpallone,10/30/1951,Rep.Pallone@opencongress.org
Rep,Bill,Pascrell,D,NJ,9,M,202-225-5751,http://pascrell.house.gov,https://pascrell.house.gov/contact/email-me,0B9oZ9Poh4Y5NMlcxZmU4VFpuVlE,P000096,478,H6NJ08118,400309,N00000751,BillPascrell,http://www.opencongress.org/wiki/William_Pascrell,http://youtube.com/RepPascrell,1/25/1937,Rep.Pascrell@opencongress.org
Rep,Ed,Pastor,D,AZ,7,M,202-225-4065,http://www.pastor.house.gov,https://pastor.house.gov/email-me,0B9oZ9Poh4Y5NWS0zcDY2UEhrbzQ,P000099,26719,H2AZ02055,400310,N00006397,,http://www.opencongress.org/wiki/Ed_Pastor,,6/28/1943,Rep.Pastor@opencongress.org
Rep,Nancy,Pelosi,D,CA,12,F,202-225-4965,http://pelosi.house.gov,http://pelosi.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NWVVkdkNTWlJreGc,P000197,26732,H8CA05035,400314,N00007360,NancyPelosi,http://www.opencongress.org/wiki/Nancy_Pelosi,http://youtube.com/nancypelosi,3/26/1940,Rep.Pelosi@opencongress.org
Rep,Collin,Peterson,D,MN,7,M,202-225-2165,http://collinpeterson.house.gov,https://collinpeterson.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NSGgxUUJlQmJCN3M,P000258,26926,H2MN07014,400316,N00004558,,http://www.opencongress.org/wiki/Collin_Peterson,,6/29/1944,Rep.Collinpeterson@opencongress.org
Rep,Thomas,Petri,R,WI,6,M,202-225-2476,http://petri.house.gov,http://petri.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NSGlLczdiOV91SEU,P000265,27139,H0WI06061,400318,N00004426,,http://www.opencongress.org/wiki/Thomas_Petri,http://youtube.com/TomPetri,5/28/1940,Rep.Petri@opencongress.org
Rep,Joseph,Pitts,R,PA,16,M,202-225-2411,http://pitts.house.gov,https://pitts.house.gov/contact-me/legislative-contact-form,0B9oZ9Poh4Y5NSVFzNFJXbVFKUm8,P000373,265,H6PA16197,400320,N00001633,RepJoePitts,http://www.opencongress.org/wiki/Joseph_Pitts,http://youtube.com/congressmanjoepitts,10/10/1939,Rep.Pitts@opencongress.org
Sen,Robert,Portman,R,OH,Junior Seat,M,202-224-3353,http://www.portman.senate.gov,https://www.portman.senate.gov/public/index.cfm/contact-form,0B9oZ9Poh4Y5NeUN3MUgzUk52ZTg,P000449,27008,S0OH00133,400325,N00003682,SenRobPortman,http://www.opencongress.org/wiki/Rand_Paul,http://youtube.com/SenRobPortman,12/19/1955,Sen.Portman@opencongress.org
Rep,David,Price,D,NC,4,M,202-225-1784,http://price.house.gov,https://price.house.gov/contact,0B9oZ9Poh4Y5NWHVPSm8yRjBqYlU,P000523,119,H6NC04037,400326,N00002260,RepDavidEPrice,http://www.opencongress.org/wiki/David_Price,http://youtube.com/RepDavidPrice,8/17/1940,Rep.Price@opencongress.org
Rep,Stevan,Pearce,R,NM,2,M,202-225-2365,http://pearce.house.gov,https://pearce.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NaUZKZFZIS29mWGc,P000588,10655,H2NM02126,400313,N00012672,RepStevePearce,http://www.opencongress.org/wiki/Stevan_Pearce,http://youtube.com/NMStevePearce,8/24/1947,Rep.Pearce@opencongress.org
